timestamp,exchange,symbol,open,high,low,close,volume,trades,bid,ask,bid_size,ask_size,funding_rate
2024-01-01 22:00:00,binance,BTCUSDT,54509.70837823836,55134.26624202532,53942.68699332844,54538.476617676875,2184841.459819326,21848,54508.687136459455,54568.266098894295,218484.14598193264,218484.14598193264,-5.9242072990966305e-05
2024-01-01 23:00:00,binance,BTCUSDT,54538.476617676875,55287.09313892617,54212.590523262996,54749.84183109458,1962567.524812305,19625,54722.979265703,54776.70439648616,196256.75248123053,196256.75248123053,4.812837624061526e-05
2024-01-02 00:00:00,binance,BTCUSDT,54749.84183109458,55512.6204945375,54408.27547588959,54960.44798521355,2009345.009241967,20093,54932.83935974735,54988.05661067975,200934.5009241967,200934.5009241967,5.046725046209836e-05
2024-01-02 01:00:00,binance,BTCUSDT,54960.44798521355,55852.89487921129,53825.801539455315,54839.3482093333,3696421.284983425,36964,54788.6708758394,54890.0255428272,369642.1284983425,369642.1284983425,-0.00013482106424917125
2024-01-02 02:00:00,binance,BTCUSDT,54839.3482093333,55504.99313582556,54128.12808211751,54816.56060897154,2511768.41161156,25117,54782.138982628836,54850.98223531424,251176.841161156,251176.841161156,-7.5588420580578e-05
2024-01-02 03:00:00,binance,BTCUSDT,54816.56060897154,56080.48981039355,54189.37078389609,55134.93029714482,3429983.5264240713,34299,55087.65232148238,55182.20827280726,342998.3526424072,342998.3526424072,0.00012149917632120358
2024-01-02 04:00:00,binance,BTCUSDT,55134.93029714482,55762.75612913458,54464.17927027024,55113.46769970241,2356187.903000249,23561,55081.0032782308,55145.93212117402,235618.7903000249,235618.7903000249,-6.780939515001244e-05
2024-01-02 05:00:00,binance,BTCUSDT,55113.46769970241,56102.868893513194,54609.19357398071,55356.03123374695,2698306.374648266,26983,55318.68935075864,55393.37311673526,269830.63746482664,269830.63746482664,8.49153187324133e-05
2024-01-02 06:00:00,binance,BTCUSDT,55356.03123374695,56084.41027508022,54976.70117738986,55530.55572623504,1994774.0180223542,19947,55502.862998792785,55558.2484536773,199477.40180223543,199477.40180223543,4.9738700901117714e-05
2024-01-02 07:00:00,binance,BTCUSDT,55530.55572623504,56366.19935782925,55085.971043915626,55726.08520087244,2297359.1439249013,22973,55694.0794930246,55758.09090872028,229735.91439249014,229735.91439249014,6.486795719624508e-05
2024-01-02 08:00:00,binance,BTCUSDT,55726.08520087244,56442.60085394888,54811.253322740675,55626.927088344775,2932658.0068270746,29326,55586.14340006457,55667.71077662498,293265.80068270746,293265.80068270746,-9.663290034135372e-05
2024-01-02 09:00:00,binance,BTCUSDT,55626.927088344775,56024.06409709247,55313.59931759973,55668.8317073461,1276234.3985009224,12762,55651.07008785878,55686.59332683342,127623.43985009224,127623.43985009224,-1.381171992504612e-05
2024-01-02 10:00:00,binance,BTCUSDT,55668.8317073461,56389.26495437394,54705.91417761806,55547.589565996,3030465.93003983,30304,55505.505796577105,55589.6733354149,303046.593003983,303046.593003983,-0.00010152329650199151
2024-01-02 11:00:00,binance,BTCUSDT,55547.589565996,56146.99545210578,54799.45718584568,55473.22631897573,2429168.7281926693,24291,55439.53786231922,55506.914775632235,242916.87281926695,242916.87281926695,-7.14584364096335e-05
2024-01-02 12:00:00,binance,BTCUSDT,55473.22631897573,56011.22834139013,55130.97575324101,55571.10204731557,1584011.3939069305,15840,55549.095732611844,55593.1083620193,158401.13939069305,158401.13939069305,2.920056969534653e-05
2024-01-02 13:00:00,binance,BTCUSDT,55571.10204731557,55932.19143259205,55309.40455949384,55620.79799604295,1119701.4346010005,11197,55605.228324215495,55636.36766787041,111970.14346010005,111970.14346010005,5.9850717300500286e-06
2024-01-02 14:00:00,binance,BTCUSDT,55620.79799604295,56514.260189248045,54237.99128986506,55376.12573955655,4110560.04547639,41105,55319.21901707198,55433.03246204112,411056.00454763905,411056.00454763905,-0.00015552800227381955
2024-01-02 15:00:00,binance,BTCUSDT,55376.12573955655,56253.18340608961,54827.54735477873,55540.365380434174,2566846.727683027,25668,55504.7244791514,55576.006281716946,256684.6727683027,256684.6727683027,7.834233638415134e-05
2024-01-02 16:00:00,binance,BTCUSDT,55540.365380434174,55947.64348107495,55063.54612460233,55505.59480283864,1592807.6432889458,15928,55483.492368926825,55527.69723675046,159280.76432889458,159280.76432889458,-2.964038216444729e-05
2024-01-02 17:00:00,binance,BTCUSDT,55505.59480283864,56642.17413528767,53584.532885403,55113.35351034533,5547913.6273402665,55479,55036.91247909822,55189.79454159245,554791.3627340266,554791.3627340266,-0.00022739568136701332
2024-01-02 18:00:00,binance,BTCUSDT,55113.35351034533,55556.66566489582,54522.601973242796,55039.633819069306,1878761.9391732954,18787,55013.78222677798,55065.485411360634,187876.19391732954,187876.19391732954,-4.393809695866478e-05
2024-01-02 19:00:00,binance,BTCUSDT,55039.633819069306,55744.654369795855,53917.69372903661,54831.17404941624,3331974.323790176,33319,54785.50003339726,54876.84806543522,333197.4323790176,333197.4323790176,-0.00011659871618950879
2024-01-02 20:00:00,binance,BTCUSDT,54831.17404941624,55958.09811575773,52863.41757937869,54410.75784756822,5687626.232019767,56876,54333.39083415874,54488.124860977696,568762.6232019768,568762.6232019768,-0.00023438131160098834
2024-01-02 21:00:00,binance,BTCUSDT,54410.75784756822,54809.110558592845,53842.87708832217,54325.99382345751,1778584.0667924557,17785,54301.837986700746,54350.14966021427,177858.40667924559,177858.40667924559,-3.892920333962279e-05
2024-01-02 22:00:00,binance,BTCUSDT,54325.99382345751,54688.69010223436,53971.468733690184,54330.079417962275,1320118.3878760352,13201,54312.14888374867,54348.00995217588,132011.8387876035,132011.8387876035,1.6005919393801766e-05
2024-01-02 23:00:00,binance,BTCUSDT,54330.079417962275,55684.676180390816,53453.22388959983,54568.95003499532,4089234.42609753,40892,54513.16372772555,54624.736342265096,408923.442609753,408923.442609753,0.00015446172130487647
2024-01-03 00:00:00,binance,BTCUSDT,54568.95003499532,54858.04348565889,54230.83787891267,54544.44068228578,1149898.319426543,11498,54528.760542117125,54560.12082245443,114989.83194265432,114989.83194265432,7.494915971327152e-06
2024-01-03 01:00:00,binance,BTCUSDT,54544.44068228578,54843.254630058815,54191.11345227666,54517.18404116774,1196212.1471455803,11962,54500.88051172319,54533.48757061229,119621.21471455804,119621.21471455804,9.810607357279014e-06
2024-01-03 02:00:00,binance,BTCUSDT,54517.18404116774,54836.33165206469,54003.09460442588,54419.71312824529,1531130.9077929286,15311,54398.88220205432,54440.54405443626,153113.09077929286,153113.09077929286,-2.6556545389646437e-05
2024-01-03 03:00:00,binance,BTCUSDT,54419.71312824529,55834.4240319882,53470.52770808732,54652.47587003776,4325323.393439969,43253,54593.378461940236,54711.57327813528,432532.33934399695,432532.33934399695,0.00016626616967199844
2024-01-03 04:00:00,binance,BTCUSDT,54652.47587003776,55386.6353580665,53290.086524167804,54338.36094111716,3858321.8146211547,38583,54285.94722026969,54390.77466196462,385832.1814621155,385832.1814621155,-0.00014291609073105774
2024-01-03 05:00:00,binance,BTCUSDT,54338.36094111716,54909.79920067,53805.04362485528,54357.42141276264,2032391.4326725756,20323,54329.802523367274,54385.040302158006,203239.14326725758,203239.14326725758,5.161957163362878e-05
2024-01-03 06:00:00,binance,BTCUSDT,54357.42141276264,54959.64940799715,53213.59503522604,54086.62222161159,3228255.5298367925,32282,54042.97086229231,54130.27358093087,322825.5529836793,322825.5529836793,-0.00011141277649183963
2024-01-03 07:00:00,binance,BTCUSDT,54086.62222161159,54438.425410827476,53648.26957155763,54043.34749119255,1462077.8984844042,14620,54023.593595210805,54063.1013871743,146207.7898484404,146207.7898484404,2.3103894924220218e-05
2024-01-03 08:00:00,binance,BTCUSDT,54043.34749119255,54366.01188494219,53610.73321035726,53988.37254764973,1398965.4418983113,13989,53969.4905807851,54007.25451451435,139896.54418983113,139896.54418983113,1.994827209491557e-05
2024-01-03 09:00:00,binance,BTCUSDT,53988.37254764973,54419.66843014369,53490.70238278642,53955.185406465054,1721736.3639083332,17217,53931.96125528112,53978.409557648985,172173.63639083333,172173.63639083333,3.608681819541666e-05
2024-01-03 10:00:00,binance,BTCUSDT,53955.185406465054,54492.8827735318,52863.6154556099,53678.24911457085,3035246.76157823,30352,53637.5174316228,53718.980797518896,303524.676157823,303524.676157823,-0.00010176233807891151
2024-01-03 11:00:00,binance,BTCUSDT,53678.24911457085,54179.24804881665,52640.96868780686,53410.108368311754,2880127.7660811646,28801,53371.65138428651,53448.565352337,288012.77660811646,288012.77660811646,-9.400638830405824e-05
2024-01-03 12:00:00,binance,BTCUSDT,53410.108368311754,53681.63291614408,52971.00767684063,53326.320296492355,1332597.5528639778,13325,53308.55466550977,53344.08592747494,133259.7552863978,133259.7552863978,1.6629877643198892e-05
2024-01-03 13:00:00,binance,BTCUSDT,53326.320296492355,53487.21043662575,52936.15161368826,53211.681025157,1035597.4709330549,10355,53197.90455458356,53225.457495730436,103559.7470933055,103559.7470933055,1.779873546652741e-06
2024-01-03 14:00:00,binance,BTCUSDT,53211.681025157,53367.6421718743,52816.38502343944,53092.01359765687,1038305.2197123426,10383,53078.232168946,53105.79502636774,103830.52197123427,103830.52197123427,1.9152609856171308e-06
2024-01-03 15:00:00,binance,BTCUSDT,53092.01359765687,53380.056775192745,52404.79424428317,52892.42550973796,1843860.480041748,18438,52868.043946465215,52916.8070730107,184386.0480041748,184386.0480041748,-4.21930240020874e-05
2024-01-03 16:00:00,binance,BTCUSDT,52892.42550973796,53664.86186778634,52165.1761076173,52915.01898770182,2834140.0775413,28341,52877.5268436976,52952.511131706044,283414.00775413,283414.00775413,9.1707003877065e-05
2024-01-03 17:00:00,binance,BTCUSDT,52915.01898770182,54539.696388594,51739.44331946096,53139.56985402748,5269619.375590051,52696,53069.56352729916,53209.57618075581,526961.9375590051,526961.9375590051,0.00021348096877950252
2024-01-03 18:00:00,binance,BTCUSDT,53139.56985402748,53614.64966271243,52549.098157485336,53081.87391009888,2007373.5660345205,20073,53055.235122468206,53108.51269772956,200737.35660345206,200737.35660345206,5.036867830172602e-05
2024-01-03 19:00:00,binance,BTCUSDT,53081.87391009888,54034.457291572035,52238.141197468496,53136.29924452027,3380581.861445287,33805,53091.39134216768,53181.20714687286,338058.1861445287,338058.1861445287,0.00011902909307226435
2024-01-03 20:00:00,binance,BTCUSDT,53136.29924452027,53306.99930598696,52605.02068578065,52956.009995883804,1325588.2009631586,13255,52938.460530378645,52973.55946138896,132558.82009631587,132558.82009631587,-1.6279410048157925e-05
2024-01-03 21:00:00,binance,BTCUSDT,52956.009995883804,53671.61565323482,52221.91416203494,52946.764907634875,2738036.013586229,27380,52910.522370354876,52983.007444914874,273803.60135862295,273803.60135862295,8.690180067931147e-05
2024-01-03 22:00:00,binance,BTCUSDT,52946.764907634875,54340.34634374765,51856.039990998106,53098.193167372876,4678702.239299678,46787,53036.08550855414,53160.30082619161,467870.22392996785,467870.22392996785,0.00018393511196498392
2024-01-03 23:00:00,binance,BTCUSDT,53098.193167372876,54291.62931429686,52103.805929261274,53197.71762177907,4112626.411137402,41126,53143.02203715318,53252.413206404955,411262.6411137402,411262.6411137402,0.0001556313205568701
2024-01-04 00:00:00,binance,BTCUSDT,53197.71762177907,53589.70744539203,52186.39719124636,52888.05231831919,2653359.676963546,26533,52852.96956196555,52923.135074672835,265335.9676963546,265335.9676963546,-8.266798384817727e-05
2024-01-04 01:00:00,binance,BTCUSDT,52888.05231831919,53206.3044025865,52011.20558062557,52608.75499160604,2271672.8843927546,22716,52578.87752105702,52638.63246215506,227167.28843927546,227167.28843927546,-6.358364421963774e-05
2024-01-04 02:00:00,binance,BTCUSDT,52608.75499160604,52822.14204983105,51927.52607729976,52374.8340635654,1708102.7339304194,17081,52352.46866425212,52397.199462878685,170810.27339304195,170810.27339304195,-3.540513669652097e-05
2024-01-04 03:00:00,binance,BTCUSDT,52374.8340635654,53158.61312957737,50572.61596025071,51865.61454491404,4985956.865674984,49859,51800.964615680874,51930.2644741472,498595.6865674984,498595.6865674984,-0.0001992978432837492
2024-01-04 04:00:00,binance,BTCUSDT,51865.61454491404,52099.780566395944,51129.8231364193,51614.801851407625,1879223.391710446,18792,51590.552915658205,51639.050787157044,187922.33917104462,187922.33917104462,-4.3961169585522296e-05
2024-01-04 05:00:00,binance,BTCUSDT,51614.801851407625,51898.95637785959,50775.07255286357,51337.01446536158,2189227.084396086,21892,51308.91736973668,51365.11156098648,218922.70843960863,218922.70843960863,-5.946135421980431e-05
2024-01-04 06:00:00,binance,BTCUSDT,51337.01446536158,52449.57150158576,50364.22544949838,51406.89847554207,4056549.050667833,40565,51354.76482423989,51459.03212684425,405654.9050667833,405654.9050667833,0.0001528274525333917
2024-01-04 07:00:00,binance,BTCUSDT,51406.89847554207,51524.68557195107,50943.589156877395,51234.13736441424,1134197.7145833597,11341,51219.6099540374,51248.664774791076,113419.77145833598,113419.77145833598,6.7098857291679846e-06
2024-01-04 08:00:00,binance,BTCUSDT,51234.13736441424,51399.856821799716,50744.50755749952,51072.18218964962,1283182.4218253437,12831,51055.79845804211,51088.565921257126,128318.24218253438,128318.24218253438,1.4159121091267194e-05
2024-01-04 09:00:00,binance,BTCUSDT,51072.18218964962,51485.07825863618,49959.970712291426,50722.52448546381,3006765.8536629723,30067,50684.39679680519,50760.65217412243,300676.5853662972,300676.5853662972,-0.00010033829268314863
2024-01-04 10:00:00,binance,BTCUSDT,50722.52448546381,52393.00746139507,49454.74243118634,50923.87494629071,5769916.435675205,57699,50850.418320535486,50997.33157204593,576991.6435675205,576991.6435675205,0.00023849582178376024
2024-01-04 11:00:00,binance,BTCUSDT,50923.87494629071,51203.332813837136,50064.721785800706,50634.027299818925,2248707.220728024,22487,50605.562024118015,50662.492575519835,224870.7220728024,224870.7220728024,-6.243536103640118e-05
2024-01-04 12:00:00,binance,BTCUSDT,50634.027299818925,50887.811368713104,50095.65936194281,50491.73536532796,1568874.5911360758,15688,50471.9315651587,50511.53916549721,156887.4591136076,156887.4591136076,2.844372955680379e-05
2024-01-04 13:00:00,binance,BTCUSDT,50491.73536532796,50846.40239571815,49483.755380597264,50165.07888815771,2716325.869154683,27163,50131.01271277969,50199.14506353573,271632.5869154683,271632.5869154683,-8.581629345773415e-05
2024-01-04 14:00:00,binance,BTCUSDT,50165.07888815771,50937.093889617,48343.010693266755,49640.052291441876,5225786.590876483,52257,49575.20021153312,49704.90437135063,522578.6590876484,522578.6590876484,-0.00021128932954382417
2024-01-04 15:00:00,binance,BTCUSDT,49640.052291441876,49781.83580293746,49050.34118406506,49416.08849350126,1480276.2443826278,14802,49397.801128029445,49434.37585897307,148027.62443826278,148027.62443826278,-2.4013812219131387e-05
2024-01-04 16:00:00,binance,BTCUSDT,49416.08849350126,49693.04881558142,48564.75860965945,49128.903712620435,2296591.457692413,22965,49100.69645747238,49157.11096776849,229659.14576924132,229659.14576924132,-6.482957288462065e-05
2024-01-04 17:00:00,binance,BTCUSDT,49128.903712620435,49549.3916465487,48000.58469315955,48774.98816985413,3175412.2584214397,31754,48736.2679960194,48813.70834368886,317541.225842144,317541.225842144,-0.00010877061292107197
2024-01-04 18:00:00,binance,BTCUSDT,48774.98816985413,49386.34027397275,47278.123594585304,48332.23193427903,4361927.01022819,43619,48279.52651729434,48384.93735126372,436192.701022819,436192.701022819,-0.00016809635051140949
2024-01-04 19:00:00,binance,BTCUSDT,48332.23193427903,48404.96834498168,47906.62208465467,48155.79521481817,1034862.487690071,10348,48143.336558309995,48168.25387132635,103486.2487690071,103486.2487690071,1.7431243845035427e-06
2024-01-04 20:00:00,binance,BTCUSDT,48155.79521481817,48491.581805668466,47206.38480708227,47848.98330637537,2685944.214022533,26859,47816.853381410714,47881.11323134002,268594.4214022533,268594.4214022533,-8.429721070112667e-05
2024-01-04 21:00:00,binance,BTCUSDT,47848.98330637537,48021.91572323568,47379.40332876949,47700.659526002586,1346967.5280190688,13469,47684.59671614093,47716.722335864244,134696.75280190687,134696.75280190687,1.7348376400953443e-05
2024-01-04 22:00:00,binance,BTCUSDT,47700.659526002586,47872.90805274379,47081.56096314428,47477.234507944035,1666792.7224512256,16667,47457.450830704045,47497.018185184024,166679.27224512259,166679.27224512259,-3.3339636122561283e-05
2024-01-04 23:00:00,binance,BTCUSDT,47477.234507944035,47574.54026167939,47010.93590927951,47292.738085479454,1191735.5078515208,11917,47278.647976669454,47306.828194289454,119173.55078515208,119173.55078515208,-9.586775392576037e-06
2024-01-05 00:00:00,binance,BTCUSDT,47292.738085479454,47698.13154010968,46233.60394299172,46965.867741550705,3118280.7164921095,31182,46929.254551622755,47002.480931478654,311828.07164921093,311828.07164921093,-0.00010591403582460548
2024-01-05 01:00:00,binance,BTCUSDT,46965.867741550705,47744.56610933198,46202.90147579533,46973.73379256365,3281971.666005204,32819,46935.192176725235,47012.27540840207,328197.16660052043,328197.16660052043,0.0001140985833002602
2024-01-05 02:00:00,binance,BTCUSDT,46973.73379256365,47282.19019143389,46457.36840263649,46869.779297035195,1759815.815581569,17598,46849.15875231526,46890.39984175513,175981.5815581569,175981.5815581569,3.799079077907845e-05
2024-01-05 03:00:00,binance,BTCUSDT,46869.779297035195,47046.74846896197,46281.59459818555,46664.17153357375,1639703.1076098857,16397,46645.04268680434,46683.300380343164,163970.3107609886,163970.3107609886,-3.1985155380494285e-05
2024-01-05 04:00:00,binance,BTCUSDT,46664.17153357375,46875.153110472565,46020.07590210335,46447.61450628796,1840949.6751516748,18409,46426.237576078725,46468.99143649719,184094.9675151675,184094.9675151675,-4.204748375758375e-05
2024-01-05 05:00:00,binance,BTCUSDT,46447.61450628796,47217.963618278285,45711.073218055215,46464.51841816675,3243099.1464530155,32430,46426.84615816117,46502.19067817233,324309.9146453016,324309.9146453016,0.00011215495732265078
2024-01-05 06:00:00,binance,BTCUSDT,46464.51841816675,47070.08347930985,45072.46891158796,46071.2761954489,4335921.929419475,43359,46021.335831255856,46121.21655964195,433592.1929419475,433592.1929419475,-0.00016679609647097374
2024-01-05 07:00:00,binance,BTCUSDT,46071.2761954489,47002.08941330728,45265.8025963507,46133.94600482899,3763577.5113943964,37635,46090.53883440507,46177.35317525291,376357.75113943964,376357.75113943964,0.0001381788755697198
2024-01-05 08:00:00,binance,BTCUSDT,46133.94600482899,46645.494713820925,45550.67108695097,46098.08290038595,2374987.3269909793,23749,46070.712309714196,46125.4534910577,237498.73269909795,237498.73269909795,6.874936634954897e-05
2024-01-05 09:00:00,binance,BTCUSDT,46098.08290038595,46467.7198554181,45204.106665002786,45835.913260210444,2756819.0541809076,27568,45804.322930450064,45867.503589970824,275681.90541809076,275681.90541809076,-8.784095270904537e-05
2024-01-05 10:00:00,binance,BTCUSDT,45835.913260210444,45955.25341144579,45470.16721193896,45712.710311692375,1061162.6311353166,10611,45700.583156704706,45724.837466680045,106116.26311353166,106116.26311353166,3.0581315567658306e-06
2024-01-05 11:00:00,binance,BTCUSDT,45712.710311692375,46052.6592280139,45241.196183041895,45646.927705527894,1777694.7666813703,17776,45626.64112940359,45667.214281652195,177769.47666813704,177769.47666813704,3.888473833406851e-05
2024-01-05 12:00:00,binance,BTCUSDT,45646.927705527894,46153.72501402616,44528.69463639404,45341.2098252101,3584003.126287521,35840,45300.5840657693,45381.8355846509,358400.3126287521,358400.3126287521,-0.00012920015631437604
2024-01-05 13:00:00,binance,BTCUSDT,45341.2098252101,45659.39390076291,44898.3762983636,45278.88509956325,1680733.9684400633,16807,45259.85965950327,45297.91053962323,168073.39684400635,168073.39684400635,3.4036698422003165e-05
2024-01-05 14:00:00,binance,BTCUSDT,45278.88509956325,45426.192294305445,44932.462230195415,45179.32726225043,1092822.9657872075,10928,45166.98401064768,45191.67051385318,109282.29657872075,109282.29657872075,4.641148289360378e-06
2024-01-05 15:00:00,binance,BTCUSDT,45179.32726225043,45855.02189212932,44569.242138280424,45212.13201520487,2843882.1540565523,28438,45179.98752135865,45244.276509051095,284388.21540565527,284388.21540565527,9.219410770282763e-05
2024-01-05 16:00:00,binance,BTCUSDT,45212.13201520487,45781.60736234004,44665.189396798014,45223.39837956902,2468673.3097139294,24686,45195.48793043047,45251.30882870757,246867.33097139295,246867.33097139295,7.343366548569648e-05
2024-01-05 17:00:00,binance,BTCUSDT,45223.39837956902,45703.6782327124,44731.17986390799,45217.429048310194,2150715.7511440758,21507,45193.11658909008,45241.74150753031,215071.57511440758,215071.57511440758,5.753578755720378e-05
2024-01-05 18:00:00,binance,BTCUSDT,45217.429048310194,45935.34298374047,44611.63048846505,45273.486736102765,2923813.893529526,29238,45240.393923720876,45306.57954848465,292381.3893529526,292381.3893529526,9.619069467647631e-05
2024-01-05 19:00:00,binance,BTCUSDT,45273.486736102765,45822.676731984124,44763.7286122874,45293.20267213576,2337984.636154192,23379,45266.72896914335,45319.676375128176,233798.46361541923,233798.46361541923,6.689923180770962e-05
2024-01-05 20:00:00,binance,BTCUSDT,45293.20267213576,45548.25488698413,44801.33197661543,45174.79343179978,1653406.3658671263,16534,45156.120359040564,45193.46650455899,165340.63658671264,165340.63658671264,-3.267031829335631e-05
2024-01-05 21:00:00,binance,BTCUSDT,45174.79343179978,45883.251062737334,43817.380085456614,44850.315574096974,4606145.91187815,46061,44798.668799664956,44901.96234852899,460614.591187815,460614.591187815,-0.00018030729559390747
2024-01-05 22:00:00,binance,BTCUSDT,44850.315574096974,45805.17141295897,43029.89999107396,44417.53570201647,6248143.617204354,62481,44348.15391646934,44486.917487563594,624814.3617204354,624814.3617204354,-0.00026240718086021774
2024-01-05 23:00:00,binance,BTCUSDT,44417.53570201647,45031.86562351921,43281.599030954574,44156.73232723689,3963759.318949947,39637,44112.975662422774,44200.488992051,396375.93189499475,396375.93189499475,-0.00014818796594749735
2024-01-06 00:00:00,binance,BTCUSDT,44156.73232723689,44522.84982711674,43794.905856876874,44158.87784199681,1648465.7351223852,16484,44140.67924274081,44177.07644125281,164846.57351223854,164846.57351223854,3.242328675611926e-05
2024-01-06 01:00:00,binance,BTCUSDT,44158.87784199681,44496.91826900995,43600.32397984082,44048.62112442539,2035465.0526664448,20354,44026.20626719616,44071.03598165461,203546.5052666445,203546.5052666445,-5.1773252633322235e-05
2024-01-06 02:00:00,binance,BTCUSDT,44048.62112442539,44800.17641200127,43508.493544322555,44154.33497816191,2925381.7735394603,29253,44122.04290646994,44186.62704985388,292538.177353946,292538.177353946,9.626908867697301e-05
2024-01-06 03:00:00,binance,BTCUSDT,44154.33497816191,44890.87263884371,43631.821107996475,44261.346873420094,2844584.767038202,28445,44229.870585148914,44292.823161691274,284458.4767038202,284458.4767038202,9.22292383519101e-05
2024-01-06 04:00:00,binance,BTCUSDT,44261.346873420094,44580.51167646406,43799.73091220916,44190.12129433661,1766867.2123671314,17668,44170.601775230236,44209.64081344299,176686.72123671314,176686.72123671314,-3.834336061835657e-05
